,user_id,image,emotion
2016,302,Chuck_Amato_0001.jpg,neutral
2017,302,Chuck_Amato_0002.jpg,happiness
2018,302,Chuck_Bednarik_0001.jpg,neutral
2019,302,Chuck_Finley_0001.jpg,neutral
2020,302,Chuck_Hagel_0001.jpg,happiness
2021,302,Chuck_Woolery_0001.jpg,happiness
2022,302,Chuck_Yeager_0001.jpg,happiness
2023,302,Chuck_Yeager_0002.jpg,happiness
2024,302,Chung_Mong-joon_0001.jpg,neutral
2025,302,Chung_Mong-joon_0002.jpg,happiness
2026,302,Chyung_Dai-chul_0001.jpg,neutral
2027,302,Ciaran_Hinds_0001.jpg,neutral
2028,302,Cindy_Crawford_0001.jpg,happiness
2029,302,Cindy_Crawford_0002.jpg,happiness
2030,302,Cindy_Crawford_0003.jpg,happiness
2031,dwdii,Cindy_Klassen_0001.jpg,happiness
2032,302,Cindy_Margolis_0001.jpg,happiness
2033,302,Cindy_Margolis_0002.jpg,neutral
2034,302,Cindy_Moll_0001.jpg,happiness
2035,302,Cindy_Taylor_0001.jpg,happiness
2036,302,Cindy_Zagorski_0001.jpg,happiness
2037,302,Ciro_Gomes_0001.jpg,neutral
2038,302,Ciro_Gomes_0002.jpg,happiness
2039,302,Ciro_Gomes_0003.jpg,happiness
2040,302,Ciro_Gomes_0004.jpg,neutral
2041,302,Ciro_Gomes_0005.jpg,happiness
2042,302,Claire_Danes_0001.jpg,happiness
2043,302,Claire_Danes_0002.jpg,happiness
2044,302,Claire_Danes_0003.jpg,happiness
2045,302,Claire_De_Gryse_0001.jpg,neutral
2046,302,Claire_Hentzen_0001.jpg,happiness
2047,302,Claire_Hentzen_0002.jpg,happiness
2048,302,Claire_Leger_0001.jpg,sadness
2049,302,Claire_Leger_0002.jpg,neutral
2050,302,Claire_Tomalin_0001.jpg,neutral
2051,302,Clara_Harris_0001.jpg,sadness
2052,dwdii,Clara_Harris_0002.jpg,neutral
2053,302,Clara_Harris_0003.jpg,neutral
2054,302,Clara_Harris_0004.jpg,happiness
2055,302,Clara_Harris_0005.jpg,neutral
2056,302,Clare_Latimer_0001.jpg,neutral
2057,302,Clare_Short_0001.jpg,neutral
2058,302,Clare_Short_0002.jpg,happiness
2059,302,Clare_Short_0003.jpg,happiness
2060,302,Clare_Short_0004.jpg,neutral
2061,302,Clark_Randt_0001.jpg,happiness
2062,302,Claudette_Robinson_0001.jpg,happiness
2063,302,Claude_Jorda_0001.jpg,neutral
2064,302,Claudia_Cardinale_0001.jpg,neutral
2065,302,Claudia_Coslovich_0001.jpg,neutral
2066,302,Claudia_Pechstein_0001.jpg,happiness
2067,302,Claudia_Pechstein_0002.jpg,happiness
2068,302,Claudia_Pechstein_0004.jpg,happiness
2069,302,Claudia_Schiffer_0001.jpg,happiness
2070,302,Claudia_Schiffer_0002.jpg,happiness
2071,302,Claudia_Schiffer_0003.jpg,happiness
2072,302,Claudine_Farrell_0001.jpg,happiness
2073,dwdii,Claudio_Abbado_0001.jpg,happiness
2074,302,Claudio_Lopez_0001.jpg,happiness
2075,302,Claudio_Ranieri_0001.jpg,neutral
2076,302,Clay_Aiken_0001.jpg,happiness
2077,302,Clay_Aiken_0002.jpg,happiness
2078,302,Clay_Aiken_0003.jpg,neutral
2079,302,Clay_Aiken_0004.jpg,happiness
2080,302,Clay_Aiken_0005.jpg,neutral
2081,302,Clay_Aiken_0006.jpg,happiness
2082,302,Clay_Campbell_0001.jpg,happiness
2083,302,Clemente_de_la_Vega_0001.jpg,neutral
2084,302,Clifford_Etienne_0001.jpg,neutral
2085,302,Clifford_Robinson_0001.jpg,neutral
2086,302,Cliff_Ellis_0001.jpg,happiness
2087,302,Clint_Eastwood_0001.jpg,happiness
2088,302,Clint_Eastwood_0002.jpg,neutral
2089,302,Clint_Eastwood_0003.jpg,neutral
2090,302,Clint_Eastwood_0004.jpg,neutral
2091,302,Clint_Eastwood_0005.jpg,happiness
2092,302,Clint_Eastwood_0006.jpg,neutral
2093,302,Clint_Howard_0001.jpg,happiness
2094,dwdii,Clint_Lamebear_0001.jpg,neutral
2095,302,Clive_Woodward_0001.jpg,happiness
2096,302,Coco_dEste_0001.jpg,happiness
2097,302,Coleen_Rowley_0001.jpg,neutral
2098,302,Cole_Chapman_0001.jpg,happiness
2099,302,Colin_Campbell_0001.jpg,neutral
2100,302,Colin_Cowie_0001.jpg,happiness
2101,302,Colin_Farrell_0001.jpg,neutral
2102,302,Colin_Farrell_0002.jpg,happiness
2103,302,Colin_Farrell_0003.jpg,neutral
2104,302,Colin_Farrell_0004.jpg,neutral
2105,302,Colin_Farrell_0005.jpg,neutral
2106,302,Colin_Farrell_0006.jpg,happiness
2107,302,Colin_Farrell_0007.jpg,happiness
2108,302,Colin_Farrell_0008.jpg,happiness
2109,302,Colin_Farrell_0009.jpg,neutral
2110,302,Colin_Jackson_0001.jpg,happiness
2111,302,Colin_Jackson_0002.jpg,happiness
2112,302,Colin_Montgomerie_0001.jpg,happiness
2113,302,Colin_Montgomerie_0002.jpg,neutral
2114,302,Colin_Montgomerie_0003.jpg,happiness
2115,302,Colin_Montgomerie_0005.jpg,happiness
2116,302,Colin_Phillips_0001.jpg,neutral
2117,302,Colin_Powell_0001.jpg,neutral
2118,302,Colin_Powell_0002.jpg,neutral
2119,302,Colin_Powell_0003.jpg,neutral
2120,302,Colin_Powell_0004.jpg,happiness
2121,302,Colin_Powell_0005.jpg,neutral
2122,302,Colin_Powell_0006.jpg,happiness
2123,302,Colin_Powell_0007.jpg,anger
2124,302,Colin_Powell_0008.jpg,neutral
2125,302,Colin_Powell_0009.jpg,neutral
2126,302,Colin_Powell_0010.jpg,neutral
2127,302,Colin_Powell_0011.jpg,neutral
2128,302,Colin_Powell_0012.jpg,neutral
2129,302,Colin_Powell_0013.jpg,happiness
2130,302,Colin_Powell_0014.jpg,happiness
2131,302,Colin_Powell_0015.jpg,neutral
2132,302,Colin_Powell_0016.jpg,happiness
2133,302,Colin_Powell_0017.jpg,neutral
2134,302,Colin_Powell_0018.jpg,neutral
2135,dwdii,Colin_Powell_0019.jpg,neutral
2136,302,Colin_Powell_0020.jpg,neutral
2137,302,Colin_Powell_0021.jpg,neutral
2138,302,Colin_Powell_0022.jpg,neutral
2139,302,Colin_Powell_0023.jpg,neutral
2140,302,Colin_Powell_0024.jpg,happiness
2141,302,Colin_Powell_0025.jpg,neutral
2142,302,Colin_Powell_0026.jpg,happiness
2143,302,Colin_Powell_0027.jpg,neutral
2144,302,Colin_Powell_0028.jpg,neutral
2145,302,Colin_Powell_0029.jpg,neutral
2146,302,Colin_Powell_0030.jpg,anger
2147,302,Colin_Powell_0031.jpg,neutral
2148,302,Colin_Powell_0032.jpg,happiness
2149,302,Colin_Powell_0033.jpg,happiness
2150,302,Colin_Powell_0034.jpg,neutral
2151,302,Colin_Powell_0035.jpg,happiness
2152,302,Colin_Powell_0036.jpg,happiness
2153,302,Colin_Powell_0037.jpg,happiness
2154,302,Colin_Powell_0038.jpg,happiness
2155,302,Colin_Powell_0039.jpg,neutral
2156,dwdii,Colin_Powell_0040.jpg,neutral
2157,302,Colin_Powell_0041.jpg,neutral
2158,302,Colin_Powell_0042.jpg,neutral
2159,302,Colin_Powell_0043.jpg,anger
2160,302,Colin_Powell_0044.jpg,happiness
2161,302,Colin_Powell_0045.jpg,neutral
2162,302,Colin_Powell_0046.jpg,neutral
2163,302,Colin_Powell_0047.jpg,neutral
2164,302,Colin_Powell_0049.jpg,neutral
2165,302,Colin_Powell_0050.jpg,neutral
2166,302,Colin_Powell_0051.jpg,neutral
2167,302,Colin_Powell_0052.jpg,neutral
2168,302,Colin_Powell_0053.jpg,happiness
2169,302,Colin_Powell_0054.jpg,neutral
2170,302,Colin_Powell_0055.jpg,anger
2171,302,Colin_Powell_0056.jpg,neutral
2172,302,Colin_Powell_0057.jpg,neutral
2173,302,Colin_Powell_0058.jpg,neutral
2174,302,Colin_Powell_0059.jpg,neutral
2175,302,Colin_Powell_0060.jpg,happiness
2176,302,Colin_Powell_0061.jpg,happiness
2177,302,Colin_Powell_0062.jpg,happiness
2178,302,Colin_Powell_0063.jpg,neutral
2179,302,Colin_Powell_0064.jpg,neutral
2180,302,Colin_Powell_0065.jpg,neutral
2181,302,Colin_Powell_0066.jpg,neutral
2182,302,Colin_Powell_0067.jpg,neutral
2183,302,Colin_Powell_0068.jpg,neutral
2184,302,Colin_Powell_0069.jpg,neutral
2185,302,Colin_Powell_0071.jpg,neutral
2186,302,Colin_Powell_0072.jpg,happiness
2187,302,Colin_Powell_0073.jpg,neutral
2188,302,Colin_Powell_0074.jpg,neutral
2189,302,Colin_Powell_0075.jpg,neutral
2190,302,Colin_Powell_0076.jpg,happiness
2191,302,Colin_Powell_0077.jpg,happiness
2192,302,Colin_Powell_0078.jpg,neutral
2193,302,Colin_Powell_0079.jpg,neutral
2194,302,Colin_Powell_0080.jpg,neutral
2195,302,Colin_Powell_0081.jpg,neutral
2196,302,Colin_Powell_0082.jpg,neutral
2197,302,Colin_Powell_0083.jpg,neutral
2198,302,Colin_Powell_0084.jpg,neutral
2199,302,Colin_Powell_0085.jpg,neutral
2200,302,Colin_Powell_0086.jpg,neutral
2201,302,Colin_Powell_0087.jpg,neutral
2202,302,Colin_Powell_0088.jpg,neutral
2203,302,Colin_Powell_0089.jpg,neutral
2204,302,Colin_Powell_0090.jpg,neutral
2205,302,Colin_Powell_0091.jpg,neutral
2206,302,Colin_Powell_0092.jpg,neutral
2207,302,Colin_Powell_0093.jpg,neutral
2208,302,Colin_Powell_0094.jpg,neutral
2209,302,Colin_Powell_0095.jpg,neutral
2210,302,Colin_Powell_0096.jpg,neutral
2211,302,Colin_Powell_0097.jpg,neutral
2212,302,Colin_Powell_0098.jpg,neutral
2213,302,Colin_Powell_0099.jpg,neutral
2214,302,Colin_Powell_0100.jpg,neutral
2215,302,Colin_Powell_0101.jpg,happiness
2216,302,Colin_Powell_0102.jpg,neutral
2217,302,Colin_Powell_0104.jpg,happiness
2218,302,Colin_Powell_0105.jpg,neutral
2219,302,Colin_Powell_0106.jpg,happiness
2220,302,Colin_Powell_0107.jpg,happiness
2221,302,Colin_Powell_0108.jpg,happiness
2222,302,Colin_Powell_0109.jpg,neutral
2223,302,Colin_Powell_0110.jpg,neutral
2224,302,Colin_Powell_0111.jpg,neutral
2225,302,Colin_Powell_0112.jpg,neutral
2226,302,Colin_Powell_0113.jpg,neutral
2227,302,Colin_Powell_0114.jpg,neutral
2228,302,Colin_Powell_0115.jpg,neutral
2229,302,Colin_Powell_0116.jpg,neutral
2230,302,Colin_Powell_0117.jpg,neutral
2231,302,Colin_Powell_0118.jpg,neutral
2232,302,Colin_Powell_0119.jpg,neutral
2233,302,Colin_Powell_0120.jpg,neutral
2234,302,Colin_Powell_0121.jpg,neutral
2235,302,Colin_Powell_0122.jpg,neutral
2236,302,Colin_Powell_0123.jpg,neutral
2237,302,Colin_Powell_0124.jpg,neutral
2238,302,Colin_Powell_0125.jpg,happiness
2239,302,Colin_Powell_0126.jpg,neutral
2240,302,Colin_Powell_0127.jpg,neutral
2241,302,Colin_Powell_0128.jpg,neutral
2242,302,Colin_Powell_0129.jpg,happiness
2243,302,Colin_Powell_0130.jpg,neutral
2244,302,Colin_Powell_0131.jpg,happiness
2245,302,Colin_Powell_0132.jpg,neutral
2246,302,Colin_Powell_0133.jpg,neutral
2247,302,Colin_Powell_0134.jpg,neutral
2248,302,Colin_Powell_0135.jpg,neutral
2249,302,Colin_Powell_0136.jpg,neutral
2250,302,Colin_Powell_0137.jpg,neutral
2251,302,Colin_Powell_0138.jpg,neutral
2252,302,Colin_Powell_0139.jpg,neutral
2253,302,Colin_Powell_0140.jpg,happiness
2254,302,Colin_Powell_0141.jpg,neutral
2255,302,Colin_Powell_0142.jpg,neutral
2256,302,Colin_Powell_0143.jpg,neutral
2257,302,Colin_Powell_0144.jpg,neutral
2258,302,Colin_Powell_0145.jpg,neutral
2259,302,Colin_Powell_0146.jpg,neutral
2260,302,Colin_Powell_0147.jpg,neutral
2261,302,Colin_Powell_0148.jpg,neutral
2262,302,Colin_Powell_0149.jpg,anger
2263,302,Colin_Powell_0150.jpg,neutral
2264,302,Colin_Powell_0151.jpg,neutral
2265,302,Colin_Powell_0152.jpg,neutral
2266,302,Colin_Powell_0153.jpg,neutral
2267,302,Colin_Powell_0154.jpg,neutral
2268,302,Colin_Powell_0155.jpg,neutral
2269,302,Colin_Powell_0156.jpg,neutral
2270,302,Colin_Powell_0157.jpg,neutral
2271,302,Colin_Powell_0158.jpg,neutral
2272,302,Colin_Powell_0159.jpg,neutral
2273,302,Colin_Powell_0160.jpg,happiness
2274,302,Colin_Powell_0161.jpg,neutral
2275,302,Colin_Powell_0162.jpg,happiness
2276,302,Colin_Powell_0163.jpg,happiness
2277,302,Colin_Powell_0164.jpg,happiness
2278,302,Colin_Powell_0165.jpg,neutral
2279,302,Colin_Powell_0166.jpg,neutral
2280,302,Colin_Powell_0167.jpg,neutral
2281,302,Colin_Powell_0168.jpg,neutral
2282,302,Colin_Powell_0169.jpg,neutral
2283,302,Colin_Powell_0170.jpg,happiness
2284,302,Colin_Powell_0171.jpg,neutral
2285,302,Colin_Powell_0172.jpg,happiness
2286,302,Colin_Powell_0173.jpg,happiness
2287,302,Colin_Powell_0174.jpg,happiness
2288,302,Colin_Powell_0175.jpg,neutral
2289,302,Colin_Powell_0176.jpg,happiness
2290,302,Colin_Powell_0177.jpg,neutral
2291,302,Colin_Powell_0178.jpg,neutral
2292,302,Colin_Powell_0179.jpg,happiness
2293,302,Colin_Powell_0180.jpg,anger
2294,302,Colin_Powell_0181.jpg,anger
2295,302,Colin_Powell_0182.jpg,neutral
2296,302,Colin_Powell_0183.jpg,happiness
2297,302,Colin_Powell_0184.jpg,neutral
2298,302,Colin_Powell_0185.jpg,happiness
2299,302,Colin_Powell_0186.jpg,happiness
2300,302,Colin_Powell_0187.jpg,happiness
2301,302,Colin_Powell_0188.jpg,anger
2302,302,Colin_Powell_0189.jpg,neutral
2303,302,Colin_Powell_0190.jpg,neutral
2304,302,Colin_Powell_0191.jpg,neutral
2305,302,Colin_Powell_0192.jpg,neutral
2306,302,Colin_Powell_0193.jpg,neutral
2307,302,Colin_Powell_0194.jpg,neutral
2308,302,Colin_Powell_0195.jpg,neutral
2309,302,Colin_Powell_0196.jpg,neutral
2310,302,Colin_Powell_0197.jpg,neutral
2311,302,Colin_Powell_0198.jpg,neutral
2312,302,Colin_Powell_0199.jpg,neutral
2313,302,Colin_Powell_0200.jpg,neutral
2314,302,Colin_Powell_0201.jpg,neutral
2315,302,Colin_Powell_0202.jpg,neutral
2316,302,Colin_Powell_0203.jpg,happiness
2317,302,Colin_Powell_0204.jpg,neutral
2318,302,Colin_Powell_0205.jpg,neutral
2319,302,Colin_Powell_0206.jpg,neutral
2320,302,Colin_Powell_0207.jpg,happiness
2321,302,Colin_Powell_0208.jpg,happiness
2322,302,Colin_Powell_0209.jpg,neutral
2323,302,Colin_Powell_0210.jpg,neutral
2324,302,Colin_Powell_0211.jpg,neutral
2325,302,Colin_Powell_0212.jpg,neutral
2326,302,Colin_Powell_0213.jpg,neutral
2327,302,Colin_Powell_0214.jpg,happiness
2328,302,Colin_Powell_0215.jpg,happiness
2329,302,Colin_Powell_0216.jpg,happiness
2330,302,Colin_Powell_0217.jpg,neutral
2331,302,Colin_Powell_0218.jpg,neutral
2332,302,Colin_Powell_0219.jpg,neutral
2333,302,Colin_Powell_0220.jpg,neutral
2334,302,Colin_Powell_0221.jpg,neutral
2335,302,Colin_Powell_0222.jpg,neutral
2336,302,Colin_Powell_0223.jpg,neutral
2337,302,Colin_Powell_0224.jpg,sadness
2338,302,Colin_Powell_0225.jpg,happiness
2339,302,Colin_Powell_0226.jpg,neutral
2340,302,Colin_Powell_0227.jpg,neutral
2341,302,Colin_Powell_0228.jpg,neutral
2342,302,Colin_Powell_0229.jpg,happiness
2343,302,Colin_Powell_0230.jpg,neutral
2344,302,Colin_Powell_0231.jpg,happiness
2345,302,Colin_Powell_0232.jpg,neutral
2346,302,Colin_Powell_0233.jpg,neutral
2347,302,Colin_Powell_0234.jpg,neutral
2348,302,Colin_Powell_0235.jpg,neutral
2349,302,Colin_Powell_0236.jpg,neutral
2350,302,Colin_Prescot_0001.jpg,neutral
2351,302,Colleen_Atwood_0001.jpg,happiness
2352,302,Colleen_Donovan_0001.jpg,happiness
2353,302,Colleen_Jones_0001.jpg,anger
2354,302,Colleen_OClair_0001.jpg,neutral
2355,302,Colleen_Ryan_0001.jpg,neutral
2356,302,Collis_Temple_III_0001.jpg,neutral
2357,302,Columba_Bush_0001.jpg,neutral
2358,302,Compay_Segundo_0001.jpg,neutral
2359,302,Conan_OBrien_0001.jpg,happiness
2360,302,Conan_OBrien_0002.jpg,happiness
2361,302,Conan_OBrien_0003.jpg,neutral
2362,302,Conan_OBrien_0004.jpg,neutral
2363,302,Conchita_Martinez_0001.jpg,neutral
2364,302,Conchita_Martinez_0002.jpg,surprise
2365,302,Conchita_Martinez_0003.jpg,neutral
2366,302,Condoleezza_Rice_0001.jpg,happiness
2367,302,Condoleezza_Rice_0002.jpg,neutral
2368,302,Condoleezza_Rice_0003.jpg,neutral
2369,302,Condoleezza_Rice_0004.jpg,neutral
2370,302,Condoleezza_Rice_0005.jpg,neutral
2371,302,Condoleezza_Rice_0006.jpg,neutral
2372,302,Condoleezza_Rice_0007.jpg,neutral
2373,302,Condoleezza_Rice_0008.jpg,neutral
2374,302,Condoleezza_Rice_0009.jpg,neutral
2375,302,Condoleezza_Rice_0010.jpg,neutral
2376,302,Condoleezza_Rice_0011.jpg,neutral
2377,302,Connie_Chung_0001.jpg,happiness
2378,302,Connie_Freydell_0001.jpg,neutral
2379,302,Conrad_Black_0001.jpg,neutral
2380,302,Constance_Marie_0001.jpg,happiness
2381,302,Constance_Marie_0002.jpg,happiness
2382,302,Constance_Marie_0003.jpg,happiness
2383,302,Cora_Cambell_0001.jpg,neutral
2384,302,Coretta_Scott_King_0001.jpg,neutral
2385,302,Coretta_Scott_King_0002.jpg,happiness
2386,302,Coretta_Scott_King_0003.jpg,neutral
2387,302,Corey_Maggette_0001.jpg,neutral
2388,302,Corinna_Harfouch_0001.jpg,happiness
2389,302,Corinne_Coman_0001.jpg,happiness
2390,302,Corinne_Coman_0002.jpg,happiness
2391,302,Cori_Enghusen_0001.jpg,neutral
2392,302,Corliss_Williamson_0001.jpg,neutral
2393,302,Cosmo_Iacavazzi_0001.jpg,happiness
2394,302,Costas_Simitis_0001.jpg,neutral
2395,302,Costas_Simitis_0002.jpg,happiness
2396,302,Costas_Simitis_0003.jpg,neutral
2397,302,Costas_Simitis_0004.jpg,happiness
2398,302,Costas_Simitis_0005.jpg,neutral
2399,302,Costas_Simitis_0006.jpg,happiness
2400,302,Courtney_Cox_0001.jpg,happiness
2401,302,Courtney_Love_0001.jpg,happiness
2402,302,Courtney_Love_0002.jpg,happiness
2403,302,Craig_Burley_0001.jpg,happiness
2404,302,Craig_David_0001.jpg,neutral
2405,302,Craig_Doblin_0001.jpg,happiness
2406,302,Craig_Fitzgibbon_0001.jpg,happiness
2407,302,Craig_MacTavish_0001.jpg,neutral
2408,302,Craig_Morgan_0001.jpg,happiness
2409,302,Craig_OClair_0001.jpg,neutral
2410,302,Craig_Wilson_0001.jpg,neutral
2411,302,Crandall_Bowles_0001.jpg,neutral
2412,302,Crispin_Glover_0001.jpg,happiness
2413,302,Cristiano_da_Matta_0001.jpg,neutral
2414,302,Cristian_Barros_0001.jpg,happiness
2415,302,Cristina_Fernandez_0001.jpg,happiness
2416,302,Cristina_Fernandez_0002.jpg,happiness
2417,302,Cristina_Kirchner_0001.jpg,happiness
2418,302,Cristina_Saralegui_0001.jpg,happiness
2419,302,Cristina_Saralegui_0002.jpg,happiness
2420,302,Cristina_Torrens_Valero_0001.jpg,neutral
2421,302,Cruz_Bustamante_0001.jpg,happiness
2422,302,Cruz_Bustamante_0002.jpg,neutral
2423,302,Cruz_Bustamante_0003.jpg,happiness
2424,302,Cruz_Bustamante_0004.jpg,happiness
2425,302,Cruz_Bustamante_0005.jpg,neutral
2426,302,Cuba_Gooding_Jr_0001.jpg,happiness
2427,302,Curtis_Joseph_0001.jpg,happiness
2428,302,Curtis_Rodriguez_0001.jpg,neutral
2429,302,Curtis_Strange_0001.jpg,neutral
2430,302,Curt_Weldon_0001.jpg,neutral
2431,302,Cyndi_Thompson_0001.jpg,happiness
2432,302,Cyndi_Thompson_0002.jpg,happiness
2433,302,Cynthia_Nixon_0001.jpg,happiness
2434,302,Cynthia_Rowley_0001.jpg,happiness
2435,302,Dagmar_Dunlevy_0001.jpg,happiness
2436,302,Daisy_Fuentes_0001.jpg,happiness
2437,302,Daisy_Fuentes_0002.jpg,happiness
2438,302,Daisy_Fuentes_0003.jpg,happiness
2439,302,Daisy_Fuentes_0004.jpg,happiness
2440,302,Dai_Bachtiar_0001.jpg,neutral
2441,302,Dai_Chul_Chyung_0001.jpg,happiness
2442,302,Daja_Bedanova_0001.jpg,happiness
2443,302,Dalai_Lama_0001.jpg,happiness
2444,302,Dale_Bosworth_0001.jpg,neutral
2445,302,Dale_Earnhardt_0001.jpg,neutral
2446,302,Dale_Earnhardt_Jr_0001.jpg,happiness
2447,302,Dale_Earnhardt_Jr_0002.jpg,happiness
2448,302,Dale_Earnhardt_Jr_0004.jpg,happiness
2449,302,Dalia_Rabin-Pelosoff_0001.jpg,neutral
2450,302,Damarius_Bilbo_0001.jpg,neutral
2451,302,Damon_Dash_0001.jpg,happiness
2452,302,Damon_Stoudamire_0001.jpg,neutral
2453,302,Damon_van_Dam_0001.jpg,neutral
2454,302,Damon_van_Dam_0002.jpg,neutral
2455,302,Dana_Vollmer_0001.jpg,neutral
2456,302,DAngelo_Jimenez_0001.jpg,neutral
2457,302,Daniela_Cicarelli_0001.jpg,happiness
2458,302,Daniela_Hantuchova_0001.jpg,sadness
2459,302,Daniela_Hantuchova_0002.jpg,neutral
2460,302,Daniele_Bergamin_0001.jpg,neutral
2461,302,Daniele_Hypolito_0001.jpg,happiness
2462,302,Daniele_Nardello_0001.jpg,happiness
2463,302,Danielle_Spencer_0001.jpg,happiness
2464,302,Daniell_Sunjata_0001.jpg,happiness
2465,302,Daniel_Barenboim_0001.jpg,neutral
2466,302,Daniel_Bruehl_0001.jpg,happiness
2467,302,Daniel_Chin_0001.jpg,happiness
2468,302,Daniel_Coats_0001.jpg,neutral
2469,302,Daniel_Comisso_Urdaneta_0001.jpg,neutral
2470,302,Daniel_Darnell_0001.jpg,neutral
2471,302,Daniel_Day-Lewis_0001.jpg,happiness
2472,302,Daniel_Day-Lewis_0002.jpg,happiness
2473,302,Daniel_Day-Lewis_0003.jpg,neutral
2474,302,Daniel_Kurtzer_0001.jpg,neutral
2475,302,Daniel_Montenegro_0001.jpg,happiness
2476,302,Daniel_Montgomery_0001.jpg,neutral
2477,302,Daniel_Ortega_0001.jpg,happiness
2478,302,Daniel_Osorno_0001.jpg,happiness
2479,302,Daniel_Pearl_0001.jpg,neutral
2480,302,Daniel_Radcliffe_0001.jpg,happiness
2481,302,Daniel_Radcliffe_0002.jpg,happiness
2482,302,Daniel_Radcliffe_0003.jpg,happiness
2483,302,Daniel_Radcliffe_0004.jpg,happiness
2484,302,Daniel_Rouse_0001.jpg,happiness
2485,302,Daniel_Scioli_0001.jpg,neutral
2486,302,Daniel_Zelman_0001.jpg,happiness
2487,302,Danis_Tanovic_0001.jpg,neutral
2488,302,Danny_Ainge_0001.jpg,neutral
2489,302,Danny_Avalon_0001.jpg,happiness
2490,302,Danny_Elfman_0001.jpg,happiness
2491,302,Danny_Glover_0001.jpg,happiness
2492,302,Danny_Green_0001.jpg,surprise
2493,302,Danny_Morgan_0001.jpg,happiness
2494,302,Dany_Heatley_0001.jpg,neutral
2495,302,Dan_Ackroyd_0001.jpg,happiness
2496,302,Dan_Bartlett_0001.jpg,neutral
2497,302,Dan_Boyle_0001.jpg,neutral
2498,302,Dan_Bylsma_0001.jpg,neutral
2499,302,Dan_Dickau_0001.jpg,neutral
2500,302,Dan_Duquette_0001.jpg,neutral
2501,302,Dan_Guerrero_0001.jpg,neutral
2502,302,Dan_Kellner_0001.jpg,happiness
2503,302,Dan_LaCoutre_0001.jpg,disgust
2504,302,Dan_Monson_0001.jpg,surprise
2505,302,Dan_Morales_0001.jpg,happiness
2506,302,Dan_Morales_0002.jpg,neutral
2507,302,Dan_Morales_0003.jpg,neutral
2508,302,Dan_Prinster_0001.jpg,neutral
2509,302,Dan_Quayle_0001.jpg,neutral
2510,302,Dan_Reeves_0001.jpg,neutral
2511,302,Dan_Snyder_0001.jpg,happiness
2512,302,Dan_Wheldon_0001.jpg,neutral
2513,302,Dan_Wheldon_0002.jpg,neutral
2514,302,Darcy_Regier_0001.jpg,neutral
2515,302,Darin_Erstad_0001.jpg,neutral
2516,302,Dario_Camuffo_0001.jpg,neutral
2517,302,Dario_Franchitti_0001.jpg,surprise
2518,302,Dariusz_Michalczewski_0001.jpg,anger
2519,302,Darko_Milicic_0001.jpg,surprise
2520,302,Darla_Moore_0001.jpg,neutral
2521,302,Darlene_Garrettson_0001.jpg,happiness
2522,302,Darrell_Dickey_0001.jpg,happiness
2523,302,Darrell_Issa_0001.jpg,happiness
2524,302,Darrell_Issa_0002.jpg,neutral
2525,302,Darrell_Porter_0001.jpg,happiness
2526,302,Darrell_Porter_0002.jpg,neutral
2527,302,Darrell_Royal_0001.jpg,happiness
2528,302,Darren_Campel_0001.jpg,happiness
2529,302,Darren_Clarke_0001.jpg,neutral
2530,302,Darren_Clarke_0002.jpg,neutral
2531,302,Darryl_McDaniels_0001.jpg,neutral
2532,302,Darryl_Stingley_0001.jpg,neutral
2533,302,Daryl_Hannah_0001.jpg,happiness
2534,302,Daryl_Hannah_0002.jpg,happiness
2535,302,Daryl_Jones_0001.jpg,neutral
2536,302,Daryl_Parks_0001.jpg,neutral
2537,302,Daryl_Sabara_0001.jpg,neutral
2538,302,Davey_Johnson_0001.jpg,happiness
2539,302,Dave_Barr_0001.jpg,neutral
2540,302,Dave_Campo_0001.jpg,surprise
2541,302,Dave_Campo_0002.jpg,neutral
2542,302,Dave_Campo_0003.jpg,neutral
2543,302,Dave_Lewis_0001.jpg,neutral
2544,302,Dave_Matthews_0001.jpg,happiness
2545,302,Dave_McGinnis_0001.jpg,neutral
2546,302,Dave_McNally_0001.jpg,happiness
2547,302,Dave_McNealey_0001.jpg,happiness
2548,302,Dave_Odom_0001.jpg,surprise
2549,302,Dave_Potter_0001.jpg,happiness
2550,302,Dave_Ragone_0001.jpg,neutral
2551,302,Dave_Robertson_0001.jpg,neutral
2552,302,Dave_Tucker_0001.jpg,neutral
2553,302,Dave_Wannstedt_0001.jpg,neutral
2554,302,Dave_Williams_0001.jpg,happiness
2555,302,David_Alpay_0001.jpg,happiness
2556,302,David_Anderson_0001.jpg,neutral
2557,302,David_Anderson_0002.jpg,happiness
2558,302,David_Anderson_0003.jpg,happiness
2559,302,David_Anderson_0004.jpg,happiness
2560,302,David_Anderson_0005.jpg,neutral
2561,302,David_Arquette_0001.jpg,neutral
2562,302,David_Ballantyne_0001.jpg,neutral
2563,302,David_Beckham_0001.jpg,happiness
2564,302,David_Beckham_0002.jpg,happiness
2565,302,David_Beckham_0003.jpg,happiness
2566,302,David_Beckham_0004.jpg,happiness
2567,302,David_Beckham_0005.jpg,happiness
2568,302,David_Beckham_0006.jpg,happiness
2569,302,David_Beckham_0007.jpg,happiness
2570,302,David_Beckham_0008.jpg,happiness
2571,302,David_Beckham_0009.jpg,happiness
2572,302,David_Beckham_0010.jpg,neutral
2573,302,David_Beckham_0011.jpg,happiness
2574,302,David_Beckham_0012.jpg,neutral
